targetTitle,targetIndex,topTitle,similarity
함께부르는 1절 가곡제 [부산],743,"박지연 피아노 리사이틀, 라흐마니노프의 회상 [부산], 피노키오의 모험 [부산], 린(LYn) 콘서트: HOME [부산], 김완선, MUSIC 콘서트 [부산], 지브리를 품은 클래식, 그곳에 모여서 우리는 [부산], 피아니스트 김진석 베토벤 시리즈 6 [부산], 변진섭 전국투어 콘서트: 변천사 [부산], 아나첵 스트링 콰르텟 초청연주회 [부산], 야나첵 스트링 콰르텟 초청연주회 [부산], 임태경과 KNN방송교향악단의 특별한 송년음악회 [부산], 석지민트리오 첫 번째 단독 공연, Portraits [부산], 그림 읽어주는 베토벤, 세계명작극장: 플란다스의 개 [부산]","[(658, 0.32429001455149914), (797, 0.1955237987426121), (1358, 0.16400062539411997), (883, 0.16302132991059043), (1407, 0.16004014829583849), (1353, 0.1578508728272336), (1404, 0.15641962070744364), (1108, 0.15584565632188194), (1150, 0.15584565632188194), (510, 0.15348768341470834), (501, 0.14909237949408577), (864, 0.14837536276094523)]"
"체코소년합창단 보니푸에리, 크리스마스콘서트",744,"체코소년합창단 보니푸에리, 크리스마스 콘서트 [경기 광주], 필하모닉스 내한공연, 송성준 피아노 독주회, 이주희 피아노 독주회, 정승미 피아노 독주회, 이선미 피아노 독주회, 박혜윤 피아노 독주회, 손열음의 커튼콜, KT와 함께하는 예술의전당 마음을 담은 클래식 (11월), 신세계와 함께하는 예술의전당 토요콘서트 (12월), 윤지희 피아노 리사이틀, 최진영 바이올린 독주회","[(964, 0.5458163415812006), (982, 0.2975355737105582), (711, 0.2841976277177687), (745, 0.2841976277177687), (802, 0.2841976277177687), (901, 0.2841976277177687), (1374, 0.2841976277177687), (1221, 0.2840487373190126), (1028, 0.28213767501175485), (1225, 0.2781522893770041), (579, 0.27776065898983987), (432, 0.276570296531537)]"
이주희 피아노 독주회,745,"송성준 피아노 독주회, 정승미 피아노 독주회, 이선미 피아노 독주회, 박혜윤 피아노 독주회, 조은정 귀국 피아노 독주회, 김준희 피아노 독주회: 낭만으로의 초대 Ⅲ, 윤지희 피아노 리사이틀, 최진영 바이올린 독주회, 유자은 바이올린 독주회, 임홍균 바이올린 독주회, 박소영 바이올린 독주회, 홍의연 바이올린 독주회","[(711, 0.6283023617850275), (802, 0.6283023617850275), (901, 0.6283023617850275), (1374, 0.6283023617850275), (996, 0.5557831412097883), (609, 0.49097758653043994), (579, 0.47332405763039503), (432, 0.46127653520695405), (581, 0.46127653520695405), (750, 0.46127653520695405), (767, 0.46127653520695405), (924, 0.46127653520695405)]"
이선영 비올라 독주회,746,"송성준 피아노 독주회, 이주희 피아노 독주회, 정승미 피아노 독주회, 이선미 피아노 독주회, 박혜윤 피아노 독주회, 최진영 바이올린 독주회, 유자은 바이올린 독주회, 임홍균 바이올린 독주회, 박소영 바이올린 독주회, 홍의연 바이올린 독주회, 노예진 바이올린 독주회, 강보라 바이올린 독주회","[(711, 0.43612389219118963), (745, 0.43612389219118963), (802, 0.43612389219118963), (901, 0.43612389219118963), (1374, 0.43612389219118963), (432, 0.42441914507319445), (581, 0.42441914507319445), (750, 0.42441914507319445), (767, 0.42441914507319445), (924, 0.42441914507319445), (1357, 0.42441914507319445), (1369, 0.42441914507319445)]"
노희섭 디너쇼,747,"주현미 크리스마스 디너쇼: 12월의 러브레터, 진주국제재즈페스티벌, JINJU JAZZ WEEK (12.6), 소소한 클래식, 미드나잇 인 파리, 히사이시 조 & 시네마 클래식: 크리스마스 드림, 필하모닉스 내한공연, 프렌쥬 클래식 사파리 Ⅱ [음성], 실험실 콘서트 [대구], 마술피리 [수원], 천예나 피아노 독주회, 이나래 피아노 독주회, 김지은 피아노 독주회, 송성준 피아노 독주회","[(1272, 0.21070393075483), (740, 0.1526046261416677), (1299, 0.13031655945518586), (502, 0.13014018091092455), (982, 0.13002195123843827), (815, 0.12870045811116218), (1241, 0.12755425741315246), (1351, 0.12525252432208284), (438, 0.12463395926206941), (516, 0.12463395926206941), (791, 0.12463395926206941), (711, 0.1241933179027066)]"
"제2회 K Chamber 정기연주회, 송년음악회 [대전]",748,"대전시립교향악단 디스커버리 시리즈 9, 송년음악회, 회원음악회, 필하모닉스 [대전], 제37회 대덕오케스트라 정기연주회, 임지호 피아노 귀국 리사이틀 [대전], 크리스티안 짐머만 피아노 리사이틀 [대전], 제2회 오케스트라 라움 정기연주회: Bohemian [고양], 서유기, 전설의서막 [대전], 첼리스트 김혜미 독주회, 위대한 발자취 [대전], 제154회 군산시립교향악단 정기연주회: 군산시민을 위한 송년음악회, 제196회 국립합창단 정기연주회, 송년음악회: 겨울가면 봄 오듯이, 양화진 [대전], 제2회 뮤직페인트 정기연주회: Trendi-tion","[(792, 0.3987925864239441), (758, 0.3949814050437379), (556, 0.3763559751181067), (632, 0.3565755763228179), (430, 0.34629237865641227), (857, 0.3182218307352862), (1382, 0.3123226269131756), (823, 0.304647493613549), (452, 0.2880646596601351), (1012, 0.2855884992247305), (1313, 0.24698186151593604), (1062, 0.24582593468612268)]"
자우림 단독 콘서트: MIDNIGHT EXPRESS [부산],749,"자우림 단독 콘서트: MIDNIGHT EXPRESS [서울], 자우림 단독 콘서트: MIDNIGHT EXPRESS [광주], 엄정화 단독 콘서트: 초대 [부산], 폴킴 단독 콘서트, 남은 밤 [부산], AKMU CONCERT, AKMUTOPIA [부산], 임영웅 콘서트: IM HERO TOUR [부산], 조용필 & 위대한탄생 Tour Concert [부산], 나훈아 연말 콘서트: 12月에 IN DECEMBER [부산], 최백호 콘서트 [부산], 린(LYn) 콘서트: HOME [부산], 김완선, MUSIC 콘서트 [부산], 석지민트리오 첫 번째 단독 공연, Portraits [부산]","[(762, 0.721637512525901), (768, 0.7077943132397744), (733, 0.5859297696025738), (980, 0.558165191130806), (1234, 0.4705722404093965), (1173, 0.43653723713216147), (954, 0.42904080267189554), (1040, 0.4232911686646908), (689, 0.2760962713831728), (1358, 0.2695291655467779), (883, 0.26791972842502837), (501, 0.2613684445073705)]"
임홍균 바이올린 독주회,750,"최진영 바이올린 독주회, 유자은 바이올린 독주회, 박소영 바이올린 독주회, 홍의연 바이올린 독주회, 노예진 바이올린 독주회, 강보라 바이올린 독주회, 유효정 바이올린 독주회, The Challenge II, 조유리 바이올린 독주회, 조민정 바이올린 독주회, 송성준 피아노 독주회, 이주희 피아노 독주회, 정승미 피아노 독주회","[(432, 0.6479859682319414), (581, 0.6479859682319414), (767, 0.6479859682319414), (924, 0.6479859682319414), (1357, 0.6479859682319414), (1369, 0.6479859682319414), (667, 0.4869436437058595), (1284, 0.48447083103841465), (1315, 0.48447083103841465), (711, 0.46127653520695405), (745, 0.46127653520695405), (802, 0.46127653520695405)]"
"에일리 전국투어, I AM: COLORFUL [부천]",751,"시티락 뮤직페스티벌 IN 부천, 신데렐라 [부천], 성냥팔이 소녀 [부천], 변진섭 전국투어 콘서트: 변천사 [서울], 이무진 전국투어 콘서트: 별책부록 [대구], 이무진 전국투어 콘서트: 별책부록 [서울], 이무진 전국투어 콘서트: 별책부록 [고양], 이무진 전국투어 콘서트, 별책부록 [안양], 이무진 전국투어 콘서트: 별책부록 [김해], 백지영 전국투어 콘서트: BAEK SPACE [부산], 백지영 전국투어 콘서트: BAEK SPACE [수원], 이승철 전국투어 콘서트: RETRO Night [안양]","[(1058, 0.3709947203543063), (1401, 0.2746360176178066), (1365, 0.24323234326319196), (1403, 0.2109759736474751), (1126, 0.2063748923117592), (495, 0.2060048073405841), (986, 0.20448882456540476), (416, 0.20270213883864055), (987, 0.19578155627032565), (424, 0.1874244045702692), (813, 0.18329356580746672), (1022, 0.1778688886957055)]"
"정나래 작곡 발표회, 음의 유영",752,"김수영 피아노 독주회, 소프라노 손순남 독창회, 국립전통예술고등학교 무용과 발표회, 가온누리, 소소한 클래식, 미드나잇 인 파리, 히사이시 조 & 시네마 클래식: 크리스마스 드림, 필하모닉스 내한공연, 프렌쥬 클래식 사파리 Ⅱ [음성], 실험실 콘서트 [대구], 마술피리 [수원], 천예나 피아노 독주회, 이나래 피아노 독주회, 김지은 피아노 독주회","[(611, 0.2892869781154882), (949, 0.2568440529598645), (1131, 0.18063209417864132), (1299, 0.10793028366126022), (502, 0.10778420409628806), (982, 0.10768628436803579), (815, 0.10659180237219731), (1241, 0.10564250040331387), (1351, 0.10373616780467676), (438, 0.10322386221074992), (516, 0.10322386221074992), (791, 0.10322386221074992)]"
"장민호 전국투어 콘서트, 호시절(好時節): 민호랜드 MIN-HO LAND [부산]",753,"장민호 전국투어 콘서트, 호시절(好時節): 민호랜드 MIN-HO LAND [대구], 장민호 전국투어 콘서트, 호시절(好時節): 민호랜드 MIN-HO LAND [수원], 백지영 전국투어 콘서트: BAEK SPACE [부산], 변진섭 전국투어 콘서트: 변천사 [부산], 변진섭 전국투어 콘서트: 변천사 [서울], 최백호 콘서트 [부산], 이무진 전국투어 콘서트: 별책부록 [대구], 허용별 콘서트, 보컬 전쟁: The War of Vocalists [부산], 이무진 전국투어 콘서트: 별책부록 [서울], 린(LYn) 콘서트: HOME [부산], 틀려도 괜찮아 [부산], 이무진 전국투어 콘서트: 별책부록 [고양]","[(1308, 0.8651916904913748), (971, 0.8280979210964134), (424, 0.37004634213598026), (1404, 0.28951104071588746), (1403, 0.22639486887903273), (689, 0.22579467154723762), (1126, 0.22145752370321808), (735, 0.22133282432400384), (495, 0.22106039156975868), (1358, 0.2204240176882913), (483, 0.21947859963099214), (986, 0.21943361523273805)]"
키리에,754,"국립정동극장 예술단, 암덕: 류(流)의 기원, 딜쿠샤, 연극 라면 [광주], 연극 on stage, 띨뿌리 [화성], 컬렉션, 르 시드, 로제타, 90분, 이방인의 뜰, 정희정, 903호, 웡이자랑","[(1300, 0.3329294991623838), (931, 0.31685895719208684), (1278, 0.14227383761603915), (1390, 0.1316355472410823), (800, 0.1311994266302419), (836, 0.1225352537871735), (705, 0.12158923651513318), (503, 0.11735965713814717), (831, 0.11735965713814717), (1269, 0.11735965713814717), (846, 0.11491676262175517), (978, 0.11491676262175517)]"
아벨 콰르텟 X 마사야카메이 [과천],755,"공룡 애니멀 쇼 [과천], 한 시간짜리 오페라, 오페라 보러 화요: 피가로의 결혼 [과천], 아나첵 스트링 콰르텟 초청연주회 [부산], 야나첵 스트링 콰르텟 초청연주회 [부산], 소소한 클래식, 미드나잇 인 파리, 히사이시 조 & 시네마 클래식: 크리스마스 드림, 필하모닉스 내한공연, 프렌쥬 클래식 사파리 Ⅱ [음성], 실험실 콘서트 [대구], 마술피리 [수원], 천예나 피아노 독주회, 이나래 피아노 독주회","[(1247, 0.38973366455660435), (974, 0.3006625464980921), (1108, 0.2535060685315147), (1150, 0.2535060685315147), (1299, 0.12064196197760158), (502, 0.12047867763584644), (982, 0.12036922523998554), (815, 0.11914583870890291), (1241, 0.11808473103689182), (1351, 0.11595387677542014), (438, 0.11538123349230407), (516, 0.11538123349230407)]"
얼이섞다 [태백],756,"격(隔), 호두까기 인형, 한국명작무대제전, 호두까기인형 [익산], 국립발레단, 호두까기인형 [대구], 서울경기춤페스타: 정재홀춤화, 서울경기춤페스타: 다음세대전, 서울경기춤페스타: 영재12인전, 서울경기춤페스타: 넥스트코레오, 미인, This warld, 백설공주와 춤을","[(675, 0.24202633604384263), (1295, 0.1802327584147018), (563, 0.1722425715287227), (1400, 0.16370222689670785), (1245, 0.15592958279245084), (967, 0.15567323648642117), (1064, 0.15567323648642117), (1065, 0.15567323648642117), (1066, 0.15567323648642117), (612, 0.14772674571806022), (1371, 0.1473882385194465), (1355, 0.14264786410280159)]"
"송영훈의 4 첼리스트, 부에노스 아이레스 겨울",757,"필하모닉스 내한공연, 오 헨리의 겨울 [부천], 송성준 피아노 독주회, 이주희 피아노 독주회, 정승미 피아노 독주회, 이선미 피아노 독주회, 박혜윤 피아노 독주회, 손열음의 커튼콜, KT와 함께하는 예술의전당 마음을 담은 클래식 (11월), 신세계와 함께하는 예술의전당 토요콘서트 (12월), 윤지희 피아노 리사이틀, 최진영 바이올린 독주회","[(982, 0.24575127611070632), (915, 0.24112982958889714), (711, 0.23473472031690282), (745, 0.23473472031690282), (802, 0.23473472031690282), (901, 0.23473472031690282), (1374, 0.23473472031690282), (1221, 0.23461174340681903), (1028, 0.23303329013187535), (1225, 0.22974153717165263), (579, 0.22941806772492712), (432, 0.22843488077516497)]"
"회원음악회, 필하모닉스 [대전]",758,"필하모닉스 내한공연, 임지호 피아노 귀국 리사이틀 [대전], 제2회 K Chamber 정기연주회, 송년음악회 [대전], 크리스티안 짐머만 피아노 리사이틀 [대전], 서유기, 전설의서막 [대전], 첼리스트 김혜미 독주회, 위대한 발자취 [대전], 제37회 대덕오케스트라 정기연주회, 양화진 [대전], 대전시립교향악단 디스커버리 시리즈 9, 송년음악회, 호두까기인형 [대전], K리그1, NEW 달을 품은 슈퍼맨 [대전(앵콜)]","[(982, 0.45679402719475737), (632, 0.3989002900987132), (748, 0.3949814050437379), (430, 0.38739650014603855), (1382, 0.34939461576377595), (823, 0.34080846151468186), (556, 0.3099526049034621), (1313, 0.2762980494172521), (792, 0.27446680113949057), (1383, 0.26555732411074884), (1495, 0.20692496381470035), (1309, 0.19758694467078863)]"
호두까기 인형 [세종],759,"호두까기 인형, 와이즈발레단 호두까기 인형 [부산], 호두까기 인형 [부산 영도], M 송년시리즈, 호두까기 인형 [마포], 호두까기 인형 [성남], 호두까기 인형 [당진], 호두까기 인형 [김천], 호두까기 인형 [수원], 호두까기 인형 [강동], 호두까기 인형 [예산], 호두까기 인형 [김해], 세상에서 가장 신기한 마술 [세종]","[(1295, 0.6075622057133722), (858, 0.4669315710568142), (1178, 0.4425434724220494), (1197, 0.43336639955687983), (990, 0.42802197745933807), (623, 0.39201293309759255), (1325, 0.38479638629144025), (687, 0.3724928340831101), (1161, 0.36723247588589697), (1129, 0.3513089144657033), (1296, 0.34365795216884976), (1117, 0.313306138501115)]"
"손민수, 윌슨 응 & 통영페스티벌오케스트라: ALL BRAHMS",760,"손민수 Curated 11 손민수, 박혜미 피아노 독주회, 작곡가 B 시리즈: BACH & BRAHMS, 특별연주회, 손민수 피아노 리사이틀: 라흐마니노프 회화적 연습곡 [대구], 리처드 용재 오닐 & 임동혁 듀오 리사이틀 [성남], 친정엄마와 2박3일 [성남], 벽 속의 요정 [성남], GUMMY Tour Concert: LOVE [성남], 웅산 All That Jazz [거제], 정동하X소향 THE GREATEST: 전율 [성남], 웅산 크리스마스 콘서트, All That Jazz [울산], 모든 컴퍼니, PISTE: Eight Moments [성남], 먼데이프로젝트 IN 라이브클럽, LOVE IS ALL: 종연 단독 콘서트","[(875, 0.3332184375116721), (912, 0.2175767714928899), (459, 0.20016979257750284), (786, 0.19166894284823094), (454, 0.1805915952183965), (988, 0.17890932333054047), (1033, 0.16221963805793885), (586, 0.15954124308419584), (725, 0.15631024932543258), (1088, 0.15393171862192936), (927, 0.1295808481421877), (686, 0.12872604040362365)]"
KCO 트로이카콘서트 시리즈 33,761,"필하모닉스 내한공연, 송성준 피아노 독주회, 이주희 피아노 독주회, 정승미 피아노 독주회, 이선미 피아노 독주회, 박혜윤 피아노 독주회, 손열음의 커튼콜, KT와 함께하는 예술의전당 마음을 담은 클래식 (11월), 신세계와 함께하는 예술의전당 토요콘서트 (12월), 윤지희 피아노 리사이틀, 최진영 바이올린 독주회, 유자은 바이올린 독주회","[(982, 0.26559984537949854), (711, 0.25369351650196), (745, 0.25369351650196), (802, 0.25369351650196), (901, 0.25369351650196), (1374, 0.25369351650196), (1221, 0.2535606071278138), (1028, 0.25185466707167775), (1225, 0.24829704942224268), (579, 0.24794745435036766), (432, 0.24688485843644722), (581, 0.24688485843644722)]"
자우림 단독 콘서트: MIDNIGHT EXPRESS [서울],762,"자우림 단독 콘서트: MIDNIGHT EXPRESS [광주], 자우림 단독 콘서트: MIDNIGHT EXPRESS [부산], 엄정화 단독 콘서트: 초대 [서울], 이글루베이 단독 콘서트, 장막, 크리스피 단독 콘서트, Neighborhood, 류수정 단독 콘서트: WINTER WONDERLAND, 엄정화 단독 콘서트: 초대 [대구], 환희 단독 콘서트: OVER THE SKY [서울], 엄정화 단독 콘서트: 초대 [부산], 맥거핀 단독 콘서트: Mr. Education2, 폴킴 단독 콘서트, 남은 밤 [부산], 보라미유 단독 콘서트, 마음 꽃","[(768, 0.7500461049677623), (749, 0.7216375125259011), (731, 0.29462410605048595), (518, 0.2656793174188153), (1185, 0.2656793174188153), (958, 0.2519959192005246), (738, 0.2494698226972924), (624, 0.24817207680973224), (733, 0.24780612773169713), (443, 0.23652939757650604), (980, 0.23606370903899543), (476, 0.23527704689910664)]"
