title,openDate,finalDate,info,image,categoryName,category
루돌프와 산타할아버지 [익산],2023.12.24,2023.12.24,솜리문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228810_231030_111426.jpg,뮤지컬,공연 전시
오 헨리의 겨울 [부천],2023.12.15,2023.12.16,부천아트센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228809_231030_110416.jpg,서양음악(클래식),공연 전시
SSHOWBOX with 초승,2023.11.18,2023.11.18,KT&G 상상마당 [춘천],http://www.kopis.or.kr/upload/pfmPoster/PF_PF228804_231030_104349.jfif,콘서트,공연 전시
"Merry Jazz Chirstmas, 김부민 퀸텟 with 윤조",2023.12.18,2023.12.18,디라이트 아트 홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228803_231030_103556.jpg,콘서트,공연 전시
"MEG아트홀 기획연주 86, 황성훈 피아노 리사이틀: 쇼팽의 詩",2023.11.25,2023.11.25,MEG아트홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228802_231030_103222.gif,서양음악(클래식),공연 전시
다이빙 온 아이스,2023.11.17,2023.11.17,속초문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228801_231030_103146.jpg,뮤지컬,공연 전시
"서울주 토요 클래식 산책, 언제나 마음은 집시",2023.11.18,2023.11.18,서울주문화센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228799_231030_102119.jpg,서양음악(클래식),공연 전시
"예술의전당 전관 개관 30주년 특별 음악회, 최희연 피아노 리사이틀",2023.12.27,2023.12.27,예술의전당 [서울],http://www.kopis.or.kr/upload/pfmPoster/PF_PF228798_231030_102024.png,서양음악(클래식),공연 전시
"DISCO with 초록불꽃소년단, Section 1: 분출",2023.11.19,2023.11.19,KT&G 상상마당 [춘천],http://www.kopis.or.kr/upload/pfmPoster/PF_PF228797_231030_101758.jfif,콘서트,공연 전시
"DAEKYUNG KIM 40,000 MILE EXPERIENCE [울산]",2023.12.05,2023.12.05,울산문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228795_231030_101106.gif,콘서트,공연 전시
홍의연 바이올린 독주회,2023.12.09,2023.12.09,예술의전당 [서울],http://www.kopis.or.kr/upload/pfmPoster/PF_PF228794_231030_100856.gif,서양음악(클래식),공연 전시
사랑에 빠지기까지 D-100,2023.11.17,2023.12.17,"아루또소극장(구. 소담소극장, 구. 코메디컬센터)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF228793_231030_100609.jpg,연극,공연 전시
달 샤베트,2023.12.22,2024.01.14,강동아트센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228792_231030_100351.gif,뮤지컬,공연 전시
"모든 컴퍼니, PISTE: Eight Moments [성남]",2023.12.01,2023.12.02,성남아트센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228791_231030_095917.gif,무용,공연 전시
"Classic Hits!, 첼리스트 임재성: Vol.4 임재성의 Cello Show!",2023.12.23,2023.12.23,디라이트 아트 홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228790_231030_095915.jpg,서양음악(클래식),공연 전시
"Classic Hits!, 피아니스트 김재원: Vol.3 그때, 우리는",2023.12.10,2023.12.10,디라이트 아트 홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228789_231030_095536.jpg,서양음악(클래식),공연 전시
8TURN FAN CONCERT: TURN TABLE,2023.11.25,2023.11.26,일지아트홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228787_231030_094125.jpg,콘서트,공연 전시
딜쿠샤,2023.12.07,2023.12.30,국립정동극장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228786_231030_093811.gif,뮤지컬,공연 전시
"live SUM 2023: D82, 9001, OAH!",2023.11.18,2023.11.18,KT&G 상상마당 라이브홀 [마포],http://www.kopis.or.kr/upload/pfmPoster/PF_PF228780_231027_144022.jpg,콘서트,공연 전시
92914 LIVE IN SEOUL: 92914 연말 콘서트,2023.12.29,2023.12.31,세종문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228779_231027_142845.jpg,콘서트,공연 전시
친정엄마와 2박 3일 [수원],2023.12.22,2023.12.23,경기아트센터(구. 경기도문화의전당),http://www.kopis.or.kr/upload/pfmPoster/PF_PF228776_231027_140209.jpg,연극,공연 전시
친정엄마와 2박 3일 [광주],2023.12.29,2023.12.30,예술의 전당 [광주] (구. 광주문화예술회관),http://www.kopis.or.kr/upload/pfmPoster/PF_PF228775_231027_135458.jpg,연극,공연 전시
정악단 기획공연: 필운대 풍류,2023.11.22,2023.11.23,국립국악원,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228774_231027_134501.jpg,한국음악(국악),공연 전시
맥베스 [서울],2023.12.02,2023.12.30,세종문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228773_231027_130636.png,뮤지컬,공연 전시
스텔라장 소극장 콘서트: 어떤 겨울 날들,2023.12.20,2023.12.25,세종문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228770_231027_125510.png,콘서트,공연 전시
"이야기가 있는 기획연주 시리즈1, 신타카타카와 함께 떠나는 세계여행 [대구]",2023.11.18,2023.11.18,달서아트센터 (구. 웃는얼굴아트센터),http://www.kopis.or.kr/upload/pfmPoster/PF_PF228769_231027_124423.jpg,서양음악(클래식),공연 전시
제145회 재즈 와인에 빠지다,2023.11.29,2023.11.29,해운대문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228765_231027_120925.jpg,콘서트,공연 전시
"제8회 을숙도 청년예술공감, 해설이 있는 동물의 사육제",2023.11.30,2023.11.30,을숙도문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228764_231027_120701.jpg,서양음악(클래식),공연 전시
장은희 독주회 and 6 Cello Ensemble,2023.12.02,2023.12.02,부천아트센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228763_231027_115820.jfif,서양음악(클래식),공연 전시
"을숙도 힐링콘서트, 황병기의 명인의 음율: 전통 현악기 축제",2023.11.22,2023.11.22,을숙도문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228762_231027_115431.jpg,한국음악(국악),공연 전시
"이번 정류장은: EP1, 김준서",2023.11.19,2023.11.19,KT&G 상상마당 라이브홀 [마포],http://www.kopis.or.kr/upload/pfmPoster/PF_PF228761_231027_115126.jfif,콘서트,공연 전시
"을숙도 힐링콘서트, 황병기의 명인의 음율: 전통 현악기 축제",2023.11.20,2023.11.20,을숙도문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228760_231027_114138.jpg,한국음악(국악),공연 전시
돈빌리브 오셀로 [대구],2023.11.17,2023.11.27,몬스터즈 크래프트 비어,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228759_231027_114125.jpg,연극,공연 전시
송소희 X 두번째달 X 오단해: 모던민요 [울산],2023.11.26,2023.11.26,울산문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228757_231027_112054.jpg,한국음악(국악),공연 전시
"NCT127 3RD TOUR, THE UNITY: NEO CITY SEOUL",2023.11.17,2023.11.26,올림픽공원,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228756_231027_111443.jpg,콘서트,공연 전시
소프라노 손순남 독창회,2023.11.28,2023.11.28,일신홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228755_231027_111359.jpg,서양음악(클래식),공연 전시
"웨더보트 정규 1집 음반 발매 기념 콘서트, Escape from the",2023.11.24,2023.11.24,벨로주 [홍대] (구. 왓에버),http://www.kopis.or.kr/upload/pfmPoster/PF_PF228754_231027_111327.jfif,콘서트,공연 전시
사카모토 미우(Miu Sakamoto) 첫 내한공연: Still Lights,2023.12.27,2023.12.27,세종문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228753_231027_111013.png,콘서트,공연 전시
알쏭달쏭 캐치! 티니핑: 신비한 상자를 열어라! [인천(앵콜)],2023.12.23,2023.12.24,인천중구문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228748_231027_104455.jpg,뮤지컬,공연 전시
제27회 춘천시립청소년교향악단 정기연주회,2023.11.26,2023.11.26,춘천문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228746_231027_103246.png,서양음악(클래식),공연 전시
조용필 & 위대한탄생 Tour Concert [부산],2023.12.23,2023.12.23,벡스코 (BEXCO),http://www.kopis.or.kr/upload/pfmPoster/PF_PF228741_231027_100641.jpg,콘서트,공연 전시
라이어 1탄 [대구],2023.12.06,2023.12.30,봉산문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228740_231027_100302.jpg,연극,공연 전시
김진솔 플루트 독주회 [대구],2023.11.25,2023.11.25,수성아트피아,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228739_231027_100011.jpg,서양음악(클래식),공연 전시
은하철도의 밤 [남양주],2023.11.18,2023.11.19,다산아트홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228738_231027_095727.jpg,뮤지컬,공연 전시
류수정 단독 콘서트: WINTER WONDERLAND,2023.12.26,2023.12.26,세종문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228734_231027_093823.png,콘서트,공연 전시
플라이 바이 미드나잇 내한공연 [서울],2024.01.19,2024.01.19,무신사 개러지(구. 왓챠홀),http://www.kopis.or.kr/upload/pfmPoster/PF_PF228729_231026_165807.gif,콘서트,공연 전시
문화유산 스토리텔링 콘서트 [인천],2023.12.09,2023.12.09,계양문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228728_231026_165323.gif,한국음악(국악),공연 전시
"크리스마스 콘서트, 선물",2023.12.24,2023.12.24,강동아트센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228725_231026_163654.gif,콘서트,공연 전시
"코랄레움 인 서울 두번째 연주회, 20세기 합창음악을 만나다: 브리튼과 번스타인",2023.11.20,2023.11.20,영산아트홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228724_231026_162957.gif,서양음악(클래식),공연 전시
"부평아트센터 송년음악회, 박창근 콘서트 [인천]",2023.12.08,2023.12.08,부평아트센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228723_231026_162621.gif,콘서트,공연 전시
"체코소년합창단 보니푸에리, 크리스마스 콘서트 [경기 광주]",2023.12.21,2023.12.21,남한산성아트홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228722_231026_162515.gif,서양음악(클래식),공연 전시
"서울경기춤페스타: 여여, 변함없는 마음으로",2023.11.17,2023.11.17,강동아트센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228721_231026_162055.gif,무용,공연 전시
청춘연가 [제주 서귀포],2023.11.18,2023.11.18,서귀포예술의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228720_231026_161925.jpg,뮤지컬,공연 전시
서울경기춤페스타: 정재홀춤화,2023.11.18,2023.11.18,강동아트센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228719_231026_161447.gif,무용,공연 전시
우리 아빠가 최고야 [대전],2023.12.30,2023.12.31,대전평송청소년문화센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228716_231026_160510.jpg,뮤지컬,공연 전시
과학에 빠진 마술사 [인천 송도],2023.10.28,2023.11.26,미리내 마술극단 [송도],http://www.kopis.or.kr/upload/pfmPoster/PF_PF228715_231026_160304.jpg,서커스/마술,공연 전시
홀연했던 사나이,2023.12.05,2024.02.25,티오엠씨어터(구. 문화공간필링),http://www.kopis.or.kr/upload/pfmPoster/PF_PF228708_231026_153557.gif,뮤지컬,공연 전시
"장민호 전국투어 콘서트, 호시절(好時節): 민호랜드 MIN-HO LAND [수원]",2023.12.09,2023.12.10,경기아트센터(구. 경기도문화의전당),http://www.kopis.or.kr/upload/pfmPoster/PF_PF228706_231026_152512.gif,콘서트,공연 전시
오리지널 과학마술콘서트 [용인],2023.12.02,2023.12.03,용인시문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228705_231026_151933.gif,서커스/마술,공연 전시
아기돼지 삼형제 [양산],2023.12.30,2023.12.30,쌍벽루아트홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228704_231026_151450.jpg,뮤지컬,공연 전시
"한 시간짜리 오페라, 오페라 보러 화요: 피가로의 결혼 [과천]",2023.11.28,2023.11.28,과천시민회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228702_231026_151227.gif,서양음악(클래식),공연 전시
"씨네스테이지, 라 보엠",2023.11.28,2023.11.28,울산중구문화의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228701_231026_150950.jpg,서양음악(클래식),공연 전시
"강북문화재단 마티네 콘서트 III, 송영민의 해설과 함께하는 유니크 클래식 with 반도네온",2023.11.22,2023.11.22,강북문화예술회관 강북진달래홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228698_231026_150115.gif,서양음악(클래식),공연 전시
원오트릭스 포인트 네버 내한공연 [서울],2024.03.02,2024.03.02,무신사 개러지(구. 왓챠홀),http://www.kopis.or.kr/upload/pfmPoster/PF_PF228697_231026_145809.gif,콘서트,공연 전시
웡이자랑,2023.11.16,2023.11.26,씨어터 쿰,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228696_231026_145337.gif,연극,공연 전시
소란 WINTER CONCERT: WISHLIST [서울],2023.12.22,2023.12.24,KBS스포츠월드(아레나),http://www.kopis.or.kr/upload/pfmPoster/PF_PF228695_231026_145331.gif,콘서트,공연 전시
"폴킴 단독 콘서트, 남은 밤 [부산]",2023.12.02,2023.12.03,벡스코 (BEXCO),http://www.kopis.or.kr/upload/pfmPoster/PF_PF228694_231026_145003.gif,콘서트,공연 전시
"유성은 단독공연, Listen",2023.11.25,2023.11.25,문화정원 아트홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228690_231026_144049.gif,콘서트,공연 전시
필하모닉스 내한공연,2023.12.20,2023.12.20,예술의전당 [서울],http://www.kopis.or.kr/upload/pfmPoster/PF_PF228688_231026_143622.gif,서양음악(클래식),공연 전시
환희 단독 콘서트: OVER THE SKY [김해],2023.12.08,2023.12.08,김해문화의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228687_231026_142836.gif,콘서트,공연 전시
피아니스트 안드레 보아이나인과 함께하는 피아노 렉쳐 콘서트: 브람스의 음악과 이야기,2023.11.18,2023.11.18,IPAC홀(인터내셔널퍼포밍아트센터),http://www.kopis.or.kr/upload/pfmPoster/PF_PF228686_231026_142646.gif,서양음악(클래식),공연 전시
"부평문화사랑방 상설공연, 너에게 주고픈 클래식 선물세트",2023.11.24,2023.11.24,부평문화사랑방,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228685_231026_142204.gif,서양음악(클래식),공연 전시
이무진 전국투어 콘서트: 별책부록 [고양],2023.12.16,2023.12.16,고양아람누리,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228683_231026_141953.gif,콘서트,공연 전시
이무진 전국투어 콘서트: 별책부록 [김해],2023.12.09,2023.12.09,김해문화의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228681_231026_141329.gif,콘서트,공연 전시
벽 속의 요정 [성남],2023.12.09,2023.12.10,성남아트센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228680_231026_141325.gif,연극,공연 전시
"하늘, 바람, 바다 [안동]",2023.11.17,2023.11.18,안동문화예술의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228679_231026_141225.jpg,연극,공연 전시
호두까기 인형 [성남],2023.12.22,2023.12.25,잡월드 나래울극장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228676_231026_140214.gif,무용,공연 전시
"렛츠플레이, 집으로",2023.11.18,2023.11.19,국립아시아문화전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228675_231026_135823.jpg,연극,공연 전시
"지역예술가 초청리사이틀 V, 박성환: 중고제 적벽가 완창 [공주]",2023.11.25,2023.11.25,공주문예회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228674_231026_135624.gif,한국음악(국악),공연 전시
"AKMU CONCERT, AKMUTOPIA [고양]",2023.12.16,2023.12.16,킨텍스,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228673_231026_134653.gif,콘서트,공연 전시
명가의 품격 [하남],2023.11.22,2023.11.22,하남문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228671_231026_133622.gif,콘서트,공연 전시
"CRUSH CONCERT, CRUSH HOUR: wonderego",2023.12.23,2023.12.25,잠실종합운동장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228670_231026_133621.gif,콘서트,공연 전시
조은정 귀국 피아노 독주회,2023.11.30,2023.11.30,예술의전당 [서울],http://www.kopis.or.kr/upload/pfmPoster/PF_PF228668_231030_172051.gif,서양음악(클래식),공연 전시
"조씨고아, 복수의 씨앗",2023.11.30,2023.12.25,국립극단 [명동],http://www.kopis.or.kr/upload/pfmPoster/PF_PF228666_231030_172244.gif,연극,공연 전시
"제91회 을숙도 명품콘서트, 코믹 가족마당극 효자전",2023.11.25,2023.11.25,을숙도문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228665_231026_132317.jpg,연극,공연 전시
막짠 [대구],2023.11.25,2023.11.26,꿈꾸는씨어터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228664_231026_132316.jpg,뮤지컬,공연 전시
"디토 오케스트라 정기연주회, BEETHOVEN NO.9",2023.12.09,2023.12.09,강동아트센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228660_231026_130439.gif,서양음악(클래식),공연 전시
"봄 작가, 겨울 무대, 카운팅",2023.11.17,2023.11.19,대학로예술극장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228659_231026_130855.png,연극,공연 전시
유키구라모토 콘서트 [춘천],2023.12.28,2023.12.28,강원대학교 백령아트센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228658_231026_130046.gif,서양음악(클래식),공연 전시
두 코리아의 통일,2023.11.26,2023.12.10,대학로아트원씨어터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228657_231026_130011.gif,연극,공연 전시
"봄 작가, 겨울 무대, 제로쉴드제로",2023.12.22,2023.12.24,대학로예술극장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228656_231026_125720.jpeg,연극,공연 전시
동화책콘서트 시즌3: POP UP! [대전],2023.11.02,2023.12.03,아트그라운드 플래닌,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228655_231026_125550.gif,뮤지컬,공연 전시
유키구라모토 콘서트 [원주],2023.12.26,2023.12.26,원주백운아트홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228654_231026_125417.gif,서양음악(클래식),공연 전시
유키구라모토 콘서트 [순천],2023.12.31,2023.12.31,순천문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228653_231026_124800.gif,서양음악(클래식),공연 전시
나윤선 재즈콘서트: FEELING GOOD [김해],2023.12.22,2023.12.22,김해문화의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228652_231026_124632.gif,콘서트,공연 전시
"봄 작가, 겨울 무대, 서재 결혼 시키기",2023.11.24,2023.11.26,대학로예술극장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228650_231026_131311.jpg,연극,공연 전시
일 테노레,2023.12.19,2024.02.25,예술의전당 [서울],http://www.kopis.or.kr/upload/pfmPoster/PF_PF228649_231026_123945.gif,뮤지컬,공연 전시
"정주리의 일구월심 네 번째, 심심(深心)하다",2023.11.17,2023.11.17,세종문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228646_231026_123402.gif,한국음악(국악),공연 전시
"제196회 국립합창단 정기연주회, 송년음악회: 겨울가면 봄 오듯이",2023.12.19,2023.12.19,국립극장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228645_231026_122645.gif,서양음악(클래식),공연 전시
WE필하모닉스의 피아노 퀸텟 [안성],2023.11.29,2023.11.29,안성맞춤아트홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228644_231026_122529.gif,서양음악(클래식),공연 전시
더데빌: 파우스트,2023.12.05,2024.03.03,유니플렉스,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228643_231026_122514.gif,뮤지컬,공연 전시
"광주시문화재단 출범3주년 기념콘서트, 어서옵SHOW: 최백호 콘서트 [경기 광주]",2023.11.24,2023.11.24,남한산성아트홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228642_231026_122319.gif,콘서트,공연 전시
광주상설공연 (11월),2023.11.02,2023.11.30,광주공연마루,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228641_231026_121856.jpg,복합,공연 전시
어린이 서커스 마술쇼 [정읍],2023.12.17,2023.12.17,정읍사예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228640_231026_121854.gif,서커스/마술,공연 전시
"정성하 콘서트, Winter Room",2023.12.02,2023.12.02,서강대 메리홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228635_231026_115106.gif,콘서트,공연 전시
세종국악심포니오케스트라 & 김경호의 아리랑 목동 [남양주],2023.11.25,2023.11.25,다산아트홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228633_231026_114536.jpg,한국음악(국악),공연 전시
"인천시립교향악단, 실내악의 묘미",2023.11.29,2023.11.29,남동소래아트홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228632_231026_113426.jpg,서양음악(클래식),공연 전시
"제117회 춘천시립합창단 정기연주회: 슈베르트, 겨울나그네",2023.11.24,2023.11.24,춘천문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228631_231026_113202.jpg,서양음악(클래식),공연 전시
이승철 전국투어 콘서트: RETRO Night [안양],2023.12.09,2023.12.09,안양아트센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228627_231026_111719.gif,콘서트,공연 전시
우리 아빠가 최고야 [이천],2023.12.16,2023.12.16,이천아트홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228624_231026_105630.gif,뮤지컬,공연 전시
이번엔 연천이어라 [연천],2023.12.09,2023.12.09,연천수레울아트홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228622_231026_104558.gif,콘서트,공연 전시
"TONE STUDIO LIVE, 정우",2023.11.18,2023.11.18,톤스튜디오 서울,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228620_231026_104206.jfif,콘서트,공연 전시
어린이 서커스 마술쇼 [제주],2024.01.20,2024.01.21,제주특별자치도 설문대여성문화센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228616_231026_102713.gif,서커스/마술,공연 전시
Lacuna (라쿠나) 단독 콘서트: dream:nostalgia,2023.12.02,2023.12.03,신한pLay 스퀘어 (구. 신한카드 판스퀘어),http://www.kopis.or.kr/upload/pfmPoster/PF_PF228615_231026_102318.gif,콘서트,공연 전시
KT와 함께하는 예술의전당 마음을 담은 클래식 (11월),2023.11.24,2023.11.24,예술의전당 [서울],http://www.kopis.or.kr/upload/pfmPoster/PF_PF228614_231026_101923.gif,서양음악(클래식),공연 전시
"제6회 앙상블 뷰티풀 랑데부 정기연주회, 로맨틱 헤븐",2023.12.02,2023.12.02,세종문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228613_231026_101900.gif,서양음악(클래식),공연 전시
호두까기인형 [순천],2023.12.30,2023.12.30,순천문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228609_231026_100554.jpg,뮤지컬,공연 전시
파워레인저 다이노포스: 새로운 세계,2023.12.23,2024.03.03,백암아트홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228608_231026_100413.gif,뮤지컬,공연 전시
빨간코 루돌프와 산타크로스 [부천],2023.12.23,2023.12.24,오정아트홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228606_231026_100019.gif,뮤지컬,공연 전시
GUMMY Tour Concert: LOVE [성남],2023.12.30,2023.12.31,성남아트센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228605_231026_095454.gif,콘서트,공연 전시
"Beyond the HipHop, 원슈타인 X 딥플로우 X 디스이즈잇",2023.11.18,2023.11.18,밀양아리랑아트센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228604_231026_095048.jpg,콘서트,공연 전시
네이처 오브 포겟팅,2023.12.01,2024.01.28,대학로아트원씨어터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228603_231026_095021.gif,연극,공연 전시
고도를 기다리며,2023.12.19,2024.02.18,국립극장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228602_231026_094853.gif,연극,공연 전시
AKMU CONCERT: AKMUTOPIA [대구],2023.12.22,2023.12.23,엑스코(exco),http://www.kopis.or.kr/upload/pfmPoster/PF_PF228601_231026_093727.gif,콘서트,공연 전시
지브리와 맞이하는 겨울의 입구에서 [대구],2023.12.17,2023.12.17,뮤직바 퀸,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228599_231025_145616.png,서양음악(클래식),공연 전시
"하나, 둘, 셋, 김치! [전주]",2023.10.13,2023.12.25,한옥마을아트홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228596_231025_143734.jpg,연극,공연 전시
나훈아 연말 콘서트: 12月에 IN DECEMBER [부산],2023.12.16,2023.12.17,벡스코 (BEXCO),http://www.kopis.or.kr/upload/pfmPoster/PF_PF228593_231025_135033.jpg,콘서트,공연 전시
Club ARC with Antenna: 싱어송라이터의 하루를 만나는 시간,2023.12.06,2023.12.17,LG아트센터 서울,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228592_231025_134809.png,콘서트,공연 전시
조용필 & 위대한탄생 Tour Concert [대구],2023.12.16,2023.12.16,엑스코(exco),http://www.kopis.or.kr/upload/pfmPoster/PF_PF228590_231025_133254.jpg,콘서트,공연 전시
낮은 칼바람,2023.11.16,2023.11.26,여행자극장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228589_231025_132558.png,연극,공연 전시
피스트: 여덟 개의 순간 [광명],2023.11.24,2023.11.25,광명시민회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228587_231025_131454.png,무용,공연 전시
급식걸즈: 뿌슝빠슝 깨져버린 우정 [대구],2023.12.30,2023.12.31,아양아트센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228585_231025_130929.jpg,뮤지컬,공연 전시
장화신은 고양이 [청주],2024.01.06,2024.01.06,청주아트홀 (구. 청주시민회관),http://www.kopis.or.kr/upload/pfmPoster/PF_PF228582_231025_125943.jpg,뮤지컬,공연 전시
콧구멍을 후비면 [평택],2023.12.02,2023.12.02,평택시서부문예회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228581_231025_125753.gif,뮤지컬,공연 전시
이승환 콘서트: 이상한 이승환 [전주],2023.12.30,2023.12.30,한국소리문화의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228576_231025_122552.jpg,콘서트,공연 전시
"세상에서 가장 아름다운, 프린키피아",2023.11.21,2023.11.21,세종문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228574_231025_120536.JPG,무용,공연 전시
상상풍선마술단 [여수],2023.11.04,2023.12.31,상상플레이스 여순광점(여수 웅천 트리마제벨마레 2305호),http://www.kopis.or.kr/upload/pfmPoster/PF_PF228572_231025_114628.jpg,서커스/마술,공연 전시
호두까기인형 [청주],2023.12.17,2023.12.17,청주예술의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228571_231025_114415.jpg,뮤지컬,공연 전시
호두까기인형 [제주 서귀포],2023.12.23,2023.12.24,서귀포예술의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228570_231025_113609.jpg,뮤지컬,공연 전시
